Id,Category
1463,citofonare+V
1464,affiorare+V
1465,rastrellare+V
1466,aliare+V
1467,cameratismo+N
1468,intercedere+V
1469,decantare+V
1470,sterilizzatore+A
1471,sbalzare+V
1472,ammettere+V
1473,tinteggiare+V
1474,rinfacciare+V
1475,gettonare+V
1476,prolungare+V
1477,spersonalizzare+V
1478,carezzare+V
1479,fujimoriano+A
1480,chiamare+V
1481,seducarre+V
1482,squal+V
1483,imperiare+V
1484,striminzito+A
1485,assommare+V
1486,industriare+V
1487,rinunziare+V
1488,frollare+V
1489,erudere+A
1490,inaugurare+V
1491,flettere+V
1492,geminare+V
1493,sbirciare+V
1494,manganare+V
1495,riabbatt+V
1496,decedere+V
1497,tinteggiare+V
1498,patteggiare+V
1499,offendere+V
1500,scocciare+V
1501,scapricciare+V
1502,scuotere+V
1503,deviare+V
1504,affluire+V
1505,cattedrale+A
1506,dol+V
1507,diseducare+V
1508,raggruppare+V
1509,reputare+V
1510,ammutolire+V
1511,districare+V
1512,cauzionare+V
1513,girotondo+N
1514,ammutinare+A
1515,congiungere+V
1516,crocifiggere+V
1517,raccozzare+V
1518,suddivdere+V
1519,tostare+V
1520,intorbidoare+V
1521,ultro+A
1522,aggranchire+V
1523,riconsegn+N
1524,globalizzare+V
1525,dialogare+V
1526,decriminalizzare+V
1527,ingrassare+V
1528,escutere+V
1529,sbozzare+V
1530,impellicciare+V
1531,stipulare+V
1532,infialare+V
1533,appontare+V
1534,smagliare+V
1535,eccepire+V
1536,inceneritore+N
1537,mortificare+A
1538,fiaccare+V
1539,fervere+V
1540,sbaragliare+V
1541,flessibilizzare+V
1542,semitone+N
1543,blaterare+V
1544,fabbricare+V
1545,tabulare+V
1546,carrucolare+V
1547,rifriggere+V
1548,vittimizzare+V
1549,orinare+V
1550,lasciare+V
1551,tatuare+V
1552,pedalare+V
1553,ingurgitare+V
1554,impaginare+V
1555,lasciare+V
1556,destrutturazione+N
1557,discendere+N
1558,palleggiare+V
1559,ripassare+V
1560,guadereare+V
1561,co-finanziare+V
1562,semplificare+V
1563,obliare+V
1564,divagare+V
1565,cubare+A
1566,elid+V
1567,autoriformare+V
1568,rattristare+V
1569,prevaricare+V
1570,alzare+V
1571,attanagliare+V
1572,ammarare+V
1573,migliorare+V
1574,inviperire+V
1575,illusoriao+A
1576,incerare+V
1577,assentire+V
1578,decorare+V
1579,traboccare+V
1580,perseguitare+V
1581,aggiungere+V
1582,sbarrare+V
1583,perquisire+V
1584,vulcanizzare+V
1585,tifare+V
1586,strisciare+V
1587,autoregolamentare+V
1588,esortare+V
1589,indottrinare+V
1590,contrarre+V
1591,contabilizzare+V
1592,parcare+V
1593,tecnicizzare+V
1594,tonico+A
1595,traduzione+N
1596,annodare+V
1597,primare+V
1598,anti-berlusconiano+A
1599,scafare+V
1600,sbadigliare+V
1601,acciaiare+V
1602,giostrare+V
1603,rintracciare+V
1604,statizzare+V
1605,riordinare+V
1606,intaccare+V
1607,ricoverare+V
1608,spore+N
1609,rimpallare+A
1610,quintuplicare+V
1611,adontare+V
1612,stellare+V
1613,rimontare+V
1614,levare+V
1615,obliare+V
1616,svenire+V
1617,approvvigionare+V
1618,interbancario+A
1619,convolare+V
1620,ingannare+V
1621,bruttare+A
1622,derapare+V
1623,rimpianto+A
1624,siede+V
1625,suddividere+V
1626,brunire+V
1627,razionalizzare+A
1628,riaffacciare+V
1629,validare+V
1630,spesare+V
1631,inzuccherare+V
1632,attrezzare+V
1633,ravvolgere+V
1634,sbramare+V
1635,rimbecillire+A
1636,affermare+V
1637,pedalare+V
1638,sfittoare+V
1639,schifare+V
1640,spiacere+V
1641,additivo+A
1642,sadismo+N
1643,stangare+V
1644,riarmare+V
1645,fossre+V
1646,digitoare+V
1647,fruire+V
1648,rugliare+V
1649,curvone+N
1650,soffriggere+V
1651,demenza+N
1652,scaglionare+V
1653,palesare+V
1654,certosino+A
1655,pascere+V
1656,coevre+A
1657,interloquire+V
1658,affabulare+V
1659,competere+V
1660,intraveere+V
1661,straviziare+V
1662,marcare+V
1663,bianchire+V
1664,luccicare+V
1665,malmenare+V
1666,tifare+V
1667,cullare+V
1668,percuotere+V
1669,fresare+V
1670,ammaccare+V
1671,sunnito+A
1672,egemonizzare+V
1673,cordogli+N
1674,candelotto+N
1675,predisporre+V
1676,soffrire+V
1677,limare+V
1678,smurare+V
1679,aggettivare+V
1680,pipiare+V
1681,inscatolare+V
1682,serrare+V
1683,afro-mediterraneo+A
1684,ciancicare+V
1685,sessantaseiesimo+A
1686,precludere+V
1687,frammischiare+V
1688,superminimo+N
1689,tramortire+V
1690,aureolare+V
1691,ereditare+V
1692,maturare+V
1693,oltrepassare+V
1694,extracomunitario+A
1695,buffonesco+A
1696,instaurare+V
1697,incasellare+V
1698,tosare+V
1699,adeguare+V
1700,sperequare+V
1701,imprecare+V
1702,australe+A
1703,dardeggiare+V
1704,inefficiente+A
1705,antropomorfizzare+V
1706,accudire+V
1707,sovraffaticare+V
1708,corleonese+N
1709,assicurare+V
1710,rivoltolare+V
1711,apostatare+V
1712,antidogmatico+A
1713,scudisciare+V
1714,riversare+V
1715,appropriare+V
1716,avvizzire+V
1717,disserrare+V
1718,ribaltare+V
1719,infognare+V
1720,smarcare+V
1721,devolvere+V
1722,trarre+V
1723,postare+V
1724,peritare+V
1725,dirupare+V
1726,cinquantaseiesimo+A
1727,rivincere+V
1728,circumnavigare+V
1729,vegeto+N
1730,nauseare+V
1731,pulviscol+A
1732,medicamentoso+A
1733,disagiare+V
1734,aggraffare+V
1735,estendere+V
1736,rivoltare+V
1737,funzionare+V
1738,piotare+V
1739,ricantare+V
1740,ubicare+V
1741,autotassare+V
1742,giustificare+V
1743,ricomparire+V
1744,impermalire+V
1745,accozzare+V
1746,interpellare+V
1747,uccellare+V
1748,figurino+N
1749,vinicolo+A
1750,appiccicare+V
1751,strumentare+V
1752,solubilizzare+V
1753,sopravvivere+V
1754,disboscare+V
1755,ronzare+V
1756,irizzare+V
1757,saziare+V
1758,assommare+V
1759,rilassare+V
1760,attornare+V
1761,rimasticare+V
1762,bracciare+A
1763,calmare+V
1764,rassettare+V
1765,percolare+V
1766,spanciare+V
1767,impiastrare+V
1768,impiombare+A
1769,malvole+A
1770,eccepire+V
1771,trarre+V
1772,affermare+V
1773,sgomentare+V
1774,racconciare+V
1775,silurare+V
1776,intessere+V
1777,trasformare+V
1778,vinificare+V
1779,scadimento+N
1780,sperduto+V
1781,fuoruscire+V
1782,deburocratizzare+V
1783,disfidare+V
1784,stampare+V
1785,chirurgia+N
1786,incrudire+V
1787,precludere+V
1788,trapiantare+V
1789,divorare+V
1790,intabarrare+V
1791,sprovvistare+A
1792,decremento+N
1793,toreare+V
1794,ricomunicare+V
1795,aggregato+A
1796,spiattellare+V
1797,naufragare+V
1798,cannoneggiare+V
1799,disapprovare+V
1800,bilaterale+A
1801,guaire+V
1802,errare+V
1803,diradare+V
1804,frugare+V
1805,uscire+V
1806,sassone+N
1807,attagliare+V
1808,integrismo+N
1809,arrestare+V
1810,arabescare+V
1811,campionare+V
1812,depennare+V
1813,graffiare+V
1814,protocollare+V
1815,sventagliare+V
1816,sudare+V
1817,stare+A
1818,sfavillare+V
1819,svincolare+V
1820,sinterizzare+A
1821,autoconvincere+V
1822,smarrire+V
1823,defilare+V
1824,misurazione+N
1825,cellulit+N
1826,vetrioleggiare+V
1827,strabuzzare+V
1828,cervicale+A
1829,gelatinizzare+V
1830,redistribuaire+V
1831,affaccendre+V
1832,romanzesco+A
1833,due-giorno+N
1834,attorniare+V
1835,rilassare+V
1836,rivincere+V
1837,ricollegare+V
1838,cigolare+V
1839,rinazionalizzare+V
1840,prioritario+A
1841,ripudiare+V
1842,autoconvincere+V
1843,tramezzare+V
1844,disincentivare+V
1845,ponderare+V
1846,destabilizzare+V
1847,sdottoreggiare+V
1848,provocare+V
1849,allucinare+A
1850,commensurare+V
1851,anglicizzare+V
1852,peggiorare+V
1853,gracidare+V
1854,scardinare+V
1855,sgonfiare+V
1856,porco+A
1857,ricamare+A
1858,remunare+V
1859,underground+N
1860,arrochire+V
1861,vezzoso+A
1862,ripugnare+V
1863,beccare+V
1864,sardire+V
1865,ingrassare+V
1866,comprare+V
1867,dribblare+V
1868,chiocciare+V
1869,prediligere+V
1870,delegittimare+V
1871,impuzzolentire+V
1872,interfacciare+V
1873,tossiccare+V
1874,discendere+V
1875,involgere+V
1876,valletta+N
1877,sfibrare+V
1878,vagheggiare+V
1879,ricondurre+V
1880,appartare+V
1881,atrocio+A
1882,crepuscolare+V
1883,rattristare+V
1884,infognare+V
1885,espropriare+V
1886,risolare+V
1887,alzare+V
1888,socialista+A
1889,chiosare+V
1890,scarnificare+V
1891,costruire+V
1892,sminuzzare+V
1893,inghiaiare+V
1894,reprimere+V
1895,cartolare+V
1896,nettare+V
1897,ospedalizzare+V
1898,mascolinizzare+V
1899,ubicare+V
1900,illustrare+V
1901,ritornare+V
1902,compendiare+V
1903,razziare+V
1904,dolomitico+A
1905,mangiucchiare+V
1906,accondiscendere+V
1907,orinare+V
1908,sospendere+V
1909,imputare+V
1910,inquinare+V
1911,autospendere+V
1912,ammobiliare+V
1913,arrogare+V
1914,gabellare+V
1915,riluc+V
1916,sborsare+V
1917,dilischiare+V
1918,anchilosare+V
1919,melodico+A
1920,sostare+V
1921,moltiplicare+V
1922,notificare+A
1923,mandare+V
1924,bugia+A
1925,rivoltolare+V
1926,straziare+V
1927,schiantare+V
1928,prodigare+V
1929,sfavillare+V
1930,risultare+V
1931,erodere+V
1932,folgorare+V
1933,niellare+V
1934,giostrare+V
1935,slalomista+N
1936,imbrigliare+V
1937,convolare+V
1938,bocciare+V
1939,depistare+V
1940,arrogare+V
1941,sgonfiare+V
1942,saltellare+V
1943,confinare+V
1944,capottare+V
1945,troncare+V
1946,schermare+V
1947,incoraggiare+V
1948,differenziare+V
1949,ubicare+V
1950,minare+V
1951,assimilare+V
1952,esautorare+V
1953,risciogliere+V
1954,braccare+V
1955,chioccolare+A
1956,ammutolire+V
1957,dilaniare+V
1958,ragliare+V
1959,perdonare+V
1960,invertire+V
1961,trasformare+A
1962,svestire+V
1963,anestetizzare+V
1964,crocidare+V
1965,listare+V
1966,tossicchiare+V
1967,raddensare+V
1968,spruzzare+V
1969,santabarbare+N
1970,demonetizzare+V
1971,gabellare+V
1972,senescenza+N
1973,risuolare+V
1974,kafkiano+A
1975,schivare+V
1976,èere+V
1977,travalicare+V
1978,squartare+A
1979,assurgere+V
1980,esterificare+V
1981,fluttuare+V
1982,digiunare+V
1983,sottomettere+V
1984,collimare+V
1985,secondogenito+A
1986,esibizionista+A
1987,negare+V
1988,sussultare+V
1989,fruire+V
1990,decurtare+V
1991,emanare+V
1992,soggettivare+V
1993,rimenare+V
1994,programmare+V
1995,rispettereare+V
1996,autoinstallare+V
1997,sventato+A
1998,allegare+V
1999,spiare+V
2000,cozzare+A
2001,increspare+V
2002,armamentare+V
2003,priscare+V
2004,rifrangere+V
2005,giostrare+V
2006,pag+N
2007,casolare+V
2008,prevaricare+V
2009,discaricare+V
2010,rateare+A
2011,appollaiare+V
2012,adocchiare+V
2013,scandalizzare+A
2014,odioso+A
2015,spiritualizzare+V
2016,tappezzare+V
2017,imperterrito+A
2018,disdegnare+V
2019,incoronare+V
2020,rimarginare+V
2021,schiaffeggiare+V
2022,attristare+V
2023,motomondiale+N
2024,errare+V
2025,merlettare+V
2026,vaporare+V
2027,belluria+N
2028,iniziare+V
2029,venire+V
2030,perdonare+V
2031,scarseggiare+V
2032,assaporare+V
2033,fruttare+V
2034,divagare+V
2035,scemare+V
2036,spampanare+V
2037,segregazionista+A
2038,depredare+V
2039,caparra+N
2040,ombreggiare+V
2041,piallare+V
2042,addicre+V
2043,empire+V
2044,carnefico+N
2045,separare+V
2046,imbucare+V
2047,servito+V
2048,ingozzare+V
2049,disossare+V
2050,acquattare+V
2051,riformare+V
2052,fuoruscire+V
2053,balenare+V
2054,squilibrare+V
2055,effondere+V
2056,impaperare+V
2057,sfrattare+V
2058,spionistico+A
2059,retrovisore+N
2060,murare+V
2061,infamare+V
2062,moltiplicare+V
2063,putrefacciare+V
2064,combattuto+A
2065,incordare+V
2066,beccare+V
2067,aggrinzare+V
2068,bruciacchiare+V
2069,sborsare+V
2070,impostare+V
2071,falsare+V
2072,cortocircuito+N
2073,eruditao+A
2074,confederare+V
2075,magnetizzare+V
2076,autoanalizzare+V
2077,ricostruire+V
2078,accapponare+V
2079,scultricore+A
2080,traboccare+V
2081,spaccare+V
2082,riscaldare+V
2083,campionato+N
2084,capitone+N
2085,facilitare+V
2086,bluffare+V
2087,spampanare+V
2088,somatizzare+V
2089,avviare+V
2090,nido+A
2091,chiacchierare+V
2092,rannicchiare+V
2093,affardellare+V
2094,baronia+N
2095,congelare+V
2096,irridire+V
2097,scamozzare+V
2098,intromettere+V
2099,esagitare+V
2100,cromare+V
2101,infradiciare+V
2102,zodiacale+A
2103,parafrasare+V
2104,trasportare+V
2105,collaudatore+N
2106,impuzzolentire+V
2107,paventare+V
2108,effeminare+V
2109,premunire+V
2110,polposo+A
2111,reagire+V
2112,dosare+V
2113,silurare+V
2114,squilibrare+V
2115,vetrare+V
2116,conciliare+V
2117,reducrre+A
2118,snodare+V
2119,bersagliare+V
2120,spazzolare+V
2121,stuzzicare+V
2122,premettere+V
2123,ritoccare+V
2124,colare+V
2125,sberleffare+V
2126,limitazione+N
2127,settantacinquesimo+A
2128,socchiudere+V
2129,magnetizzare+V
2130,verdone+N
2131,trafiletto+N
2132,siculo-americano+A
2133,esonerare+V
2134,rimastichare+V
2135,preordinare+V
2136,nazionale+A
2137,familiarizzare+V
2138,autoregolamentare+V
2139,caramellare+A
2140,infiocchettare+V
2141,steineriano+A
2142,litografare+V
2143,sbiancare+V
2144,eltsiniano+A
2145,stonare+V
2146,ammagliare+V
2147,dissestare+V
2148,individuare+V
2149,sforbicinoare+V
2150,sfegatare+V
2151,rilucere+V
2152,rifocillare+V
2153,questionare+V
2154,scovare+V
2155,spargimento+N
2156,assottigliare+V
2157,arcaicizzare+V
2158,compenetrare+V
2159,riattizzare+V
2160,aggraffare+V
2161,coprre+V
2162,strillare+V
2163,mormorare+V
2164,sabbiare+V
2165,spazzolare+V
2166,configgere+V
2167,indispettire+V
2168,riconsacrare+V
2169,barcollare+A
2170,sottomettere+V
2171,delegittimare+V
2172,democratizzare+V
2173,porticina+N
2174,palafitto+N
2175,barrare+V
2176,umanizzare+V
2177,caldeggiare+V
2178,lambiccare+V
2179,notare+V
2180,lasciare+V
2181,diminuire+V
2182,perequare+V
2183,personalizzazione+N
2184,squassare+V
2185,violare+V
2186,rivelatore+A
2187,danneggiare+V
2188,bianchaire+V
2189,indugiare+V
2190,superpubblicizzato+A
2191,violare+V
2192,assottigliare+V
2193,sostentare+V
2194,sgelare+V
2195,zingaro+A
2196,accozzare+V
2197,stirare+V
2198,infiammare+V
2199,ronzare+V
2200,cestire+V
2201,suonare+V
2202,becchiare+V
2203,cifrare+V
2204,rinnovellare+V
2205,addormentare+V
2206,procedere+V
2207,prolungare+V
2208,predare+V
2209,decorrere+V
2210,precludere+V
2211,sorprere+V
2212,infilzare+V
2213,scuotere+V
2214,godere+V
2215,incrudeire+V
2216,risciacquare+V
2217,scherzare+A
2218,apostrofoare+V
2219,mitizzare+V
2220,fraintendere+V
2221,insegnare+V
2222,regionalizzare+V
2223,glissare+V
2224,rasciugare+V
2225,inscatolare+V
2226,depurare+V
2227,concedere+V
2228,collaborare+V
2229,laicizzare+V
2230,ciclico+N
2231,ordinare+V
2232,vittimizzare+V
2233,commuovere+V
2234,sgravare+V
2235,tramortire+V
2236,autotassare+V
2237,validare+V
2238,ondeggiare+V
2239,ultimare+V
2240,infingere+V
2241,echeggiare+V
2242,rimenare+V
2243,macchinare+V
2244,anti-castro+A
2245,riscontrare+V
2246,svilire+V
2247,scarnificare+V
2248,corredare+V
2249,ragguagliare+V
2250,impietoso+A
2251,oziare+V
2252,vibrare+V
2253,incattivre+V
2254,disinfestare+V
2255,balenare+V
2256,aduggiare+V
2257,imbarbaroire+V
2258,inacerbire+V
2259,vietare+V
2260,aggrottare+V
2261,sorella+N
2262,scaricare+V
2263,berciare+V
2264,integrare+V
2265,esorcizzare+V
2266,bazzecola+N
2267,sonare+V
2268,divezzare+V
2269,replicare+A
2270,allargare+V
2271,ravvolgere+V
2272,difettare+V
2273,assegnare+V
2274,interfacciare+V
2275,pizzicottare+V
2276,calpestare+V
2277,totalizzare+V
2278,rimpatriare+V
2279,sfrattare+V
2280,basculare+V
2281,inalberare+V
2282,sconquassare+V
2283,autopromuovere+V
2284,affascinare+V
2285,mascolinizzare+V
2286,rincrescere+V
2287,auto-assolutorio+A
2288,indispettivo+V
2289,gratificare+V
2290,autoprodurre+V
2291,primigeno+A
2292,sbramare+V
2293,raccozzare+V
2294,rileggere+V
2295,brandeggiare+V
2296,bulinare+V
2297,consensuale+A
2298,rimbrottare+V
2299,scrostare+V
2300,rintoccare+V
2301,sgraffignare+V
2302,tappezzare+V
2303,decolonizzare+V
2304,compet+V
2305,reinsediare+V
2306,esterificare+V
2307,vaccinare+V
2308,cultura+N
2309,transumare+V
2310,disinteressare+V
2311,ingemmare+V
2312,indispettire+V
2313,beccheggiare+V
2314,radunare+V
2315,collocare+V
2316,grippare+V
2317,impermalire+V
2318,spillare+V
2319,usufruire+V
2320,validereare+V
2321,incapricciare+V
2322,azzannare+V
2323,obiettare+V
2324,derivare+V
2325,grippare+V
2326,titolato+A
2327,afferrare+V
2328,portale+N
2329,controfirmare+V
2330,accorgere+V
2331,attizzare+V
2332,coricare+V
2333,assommare+V
2334,sfoderre+V
2335,inamidare+V
2336,marcare+V
2337,standardizzazione+N
2338,dirimere+V
2339,soffriggere+V
2340,stampare+V
2341,collaborazionista+N
2342,perdonare+V
2343,vetrioleggiare+V
2344,ristare+V
2345,acchiappare+V
2346,sillogizzare+V
2347,ripudiare+V
2348,spalmare+V
2349,svestire+V
2350,decongestionare+A
2351,flessibilizzare+V
2352,snobbare+V
2353,tramutare+V
2354,razzistico+A
2355,sbatacchiare+V
2356,referenziare+V
2357,autoinfliggere+V
2358,fregare+A
2359,bugnare+V
2360,spifferare+V
2361,autonomare+N
2362,ammollire+V
2363,conquidere+V
2364,notare+V
2365,ponderare+V
2366,debilitare+V
2367,disorientare+V
2368,palleggiare+V
2369,cruscheggiare+V
2370,proclamare+N
2371,manipolatore+A
2372,fatalistico+A
2373,scarruffare+V
2374,re-iniettare+V
2375,colonizzazione+N
2376,barellare+V
2377,grattare+V
2378,incinerare+V
2379,arruffare+V
2380,ammodernare+V
2381,infondere+V
2382,punto+N
2383,orecchiare+V
2384,sminuzzare+V
2385,spiegare+V
2386,rubricare+V
2387,avvizzire+V
2388,scuocere+V
2389,rinzaffare+V
2390,ingiuntivo+A
2391,sbarazzare+V
2392,reinnestare+V
2393,movenza+N
2394,divaricare+V
2395,riallungare+V
2396,varare+V
2397,sfaccettare+V
2398,tumultua+A
2399,acciaiare+V
2400,maremoto+N
2401,inamidare+V
2402,srotolare+V
2403,accozzare+V
2404,rilettggere+V
2405,ammarare+V
2406,pettinare+V
2407,debbiare+V
2408,perdere+V
2409,bambineggiare+V
2410,nitrico+A
2411,scorgere+V
2412,vomitare+V
2413,arrogare+V
2414,sciocca+A
2415,autointerrogare+V
2416,trastullare+V
2417,intrappolare+V
2418,autoassolvre+V
2419,disperdere+V
2420,berciare+V
2421,fratturare+V
2422,stipulare+V
2423,onnicomprensivo+A
2424,riconsacrare+V
2425,risucchiare+V
2426,sconoscere+V
2427,antitetico+A
2428,caricare+V
2429,ricollegare+V
2430,ragguagliare+V
2431,crucciare+V
2432,esteriorizzare+V
2433,opulentao+A
2434,sottovalutare+V
2435,crocchiare+A
2436,mentire+V
2437,deflettore+N
2438,ambiare+A
2439,imperversare+A
2440,ingemmare+V
2441,dilatativo+A
2442,purista+N
2443,straboccare+V
2444,barrichare+V
2445,inquietare+V
2446,schifiltoso+A
2447,incubare+V
2448,celare+V
2449,assaporare+V
2450,degenerare+V
2451,slanciare+V
2452,commisurare+V
2453,tassare+V
2454,predare+V
2455,posizionare+V
2456,autoassolere+V
2457,tesso+V
2458,infangare+V
2459,stramaledetta+N
2460,odorare+V
2461,illanguidire+V
2462,indubbiao+A
2463,rivendere+V
2464,ripassare+V
2465,bonificare+V
2466,rieducare+V
2467,cauzionare+A
2468,anglicizzare+V
2469,affumicare+V
2470,negare+V
2471,lustrare+V
2472,accorpare+V
2473,trasportare+V
2474,ultimare+V
2475,accentroare+V
2476,irregolare+V
2477,licheno+N
2478,pregiare+V
2479,riflettere+V
2480,pacificare+V
2481,modella+N
2482,stipulare+V
2483,classico-accademico+A
2484,gorgogliare+V
2485,impapare+V
2486,mutare+V
2487,sgrossare+V
2488,debbiare+V
2489,stanziare+V
2490,comprendere+V
2491,riscontrare+V
2492,sgrossare+V
2493,descrittivo+A
2494,caldeggiare+V
2495,sgonfiare+V
2496,decorare+V
2497,rivalutazione+N
2498,appiedare+V
2499,ragliare+V
2500,statizzare+V
2501,spesare+V
2502,ammutolire+V
2503,sollazzare+V
2504,ricomparire+V
2505,volgare+V
2506,restare+V
2507,appoggiare+V
2508,sopire+V
2509,risospingere+V
2510,rotare+V
2511,accerchiamento+N
2512,ischeletrire+V
2513,ricattare+V
2514,pregiare+V
2515,ripudiare+V
2516,espropriare+V
2517,orbitare+V
2518,disavvezzare+V
2519,confessare+V
2520,raffreddereare+V
2521,bianchire+V
2522,genese+N
2523,civettuola+A
2524,boicottare+V
2525,depurare+V
2526,arrotondare+V
2527,percentuale+A
2528,fiancare+V
2529,indorare+A
2530,staliniano+A
2531,follare+V
2532,affittare+V
2533,spennaccare+V
2534,elettrizzare+V
2535,smussare+V
2536,ambientare+V
2537,dogmatizzare+V
2538,deferire+V
2539,ragliare+V
2540,girellare+V
2541,sbarrare+V
2542,vistare+V
2543,volare+V
2544,inquinare+V
2545,ricomperare+V
2546,ammontare+V
2547,traghettare+V
2548,relazionare+V
2549,rannicchiare+V
2550,estorcere+V
2551,rinnovare+V
2552,docciare+V
2553,note+N
2554,volare+V
2555,allineare+V
2556,frustrare+V
2557,fraintendere+V
2558,arabescare+V
2559,laicizzare+V
2560,scacciare+A
2561,blaterare+V
2562,arretramento+N
2563,coperto+A
2564,bollire+A
2565,incassare+V
2566,paraffinare+V
2567,schiumare+V
2568,pedagogico-punitivo+A
2569,premunire+V
2570,razziare+V
2571,prodigare+V
2572,annacquare+V
2573,spendere+V
2574,rassegnare+V
2575,potere+V
2576,violare+V
2577,sculettare+V
2578,tabulare+V
2579,inquisitore+N
2580,desistere+V
2581,predeterminare+V
2582,sbracciare+V
2583,accingere+V
2584,silurare+V
2585,aspergere+V
2586,surriscaldare+V
2587,esercitabile+A
2588,choccare+V
2589,tossicchiare+V
2590,addolorare+V
2591,supplicare+A
2592,snebbiare+V
2593,ammosciare+V
2594,ingigantire+V
2595,permettere+V
2596,fumo+N
2597,vaticinare+V
2598,scrostare+V
2599,incrudire+V
2600,travalicare+V
2601,convieno+N
2602,bombare+N
2603,sintonizzare+V
2604,naturalistico+A
2605,ossidare+V
